control-message.md	3912	4	Header信息
control-message.md	3919	4	Payload信息
control-message.md	3925	4	应用举例
control-message.md	3943	3	SetCleaningLocationRequest
control-message.md	3947	3	Header信息
control-message.md	3954	3	Payload信息
control-message.md	3964	4	应用举例
control-message.md	3987	3	SetCleaningLocationConfirmation
control-message.md	3991	4	Header信息
control-message.md	3998	4	Payload信息
control-message.md	4004	4	应用举例
control-message.md	4022	3	SetComplexActionsRequest
control-message.md	4027	3	Header信息
control-message.md	4034	3	Payload信息
control-message.md	4043	4	应用举例
control-message.md	4065	3	SetComplexActionsConfirmation
control-message.md	4069	4	Header信息
control-message.md	4076	4	Payload信息
control-message.md	4082	4	应用举例
control-message.md	4100	3	IncrementHeightRequest
control-message.md	4104	4	Header信息
control-message.md	4111	4	Payload信息
control-message.md	4123	4	应用举例
control-message.md	4149	3	IncrementHeightConfirmation
control-message.md	4153	4	Header信息
control-message.md	4160	4	Payload信息
control-message.md	4166	4	应用举例
control-message.md	4184	3	DecrementHeightRequest
control-message.md	4188	4	Header信息
control-message.md	4195	4	Payload信息
control-message.md	4207	4	应用举例
control-message.md	4253	3	DecrementHeightConfirmation
control-message.md	4257	4	Header信息
control-message.md	4264	4	Payload信息
control-message.md	4270	4	应用举例
control-message.md	4288	3	SetTimerRequest
control-message.md	4292	4	Header信息
control-message.md	4299	4	Payload信息
control-message.md	4309	4	应用举例
control-message.md	4332	3	SetTimerConfirmation
control-message.md	4336	4	Header信息
control-message.md	4343	4	Payload信息
control-message.md	4349	4	应用举例
control-message.md	4367	3	TimingCancelRequest
control-message.md	4371	4	Header信息
control-message.md	4378	4	Payload信息
control-message.md	4387	4	应用举例
control-message.md	4409	3	TimingCancelConfirmation
control-message.md	4413	4	Header信息
control-message.md	4420	4	Payload信息
control-message.md	4426	4	应用举例
control-message.md	4444	3	ResetRequest
control-message.md	4448	4	Header信息
control-message.md	4455	4	Payload信息
control-message.md	4464	4	应用举例
control-message.md	4486	3	ResetConfirmation
control-message.md	4490	4	Header信息
control-message.md	4497	4	Payload信息
control-message.md	4503	4	应用举例
control-message.md	4521	2	可控楼层设备
control-message.md	4525	3	SetFloorRequest
control-message.md	4529	4	Header信息
control-message.md	4536	4	Payload信息
control-message.md	4547	4	应用举例
control-message.md	4572	3	SetFloorConfirmation
control-message.md	4576	4	Header信息
control-message.md	4583	4	Payload信息
control-message.md	4591	4	应用举例
control-message.md	4612	3	IncrementFloorRequest
control-message.md	4616	4	Header信息
control-message.md	4623	4	Payload信息
control-message.md	4634	4	应用举例
control-message.md	4659	3	IncrementFloorConfirmation
control-message.md	4663	4	Header信息
control-message.md	4670	4	Payload信息
control-message.md	4678	4	应用举例
control-message.md	4699	3	DecrementFloorRequest
control-message.md	4703	4	Header信息
control-message.md	4710	4	Payload信息
control-message.md	4721	4	应用举例
control-message.md	4746	3	DecrementFloorConfirmation
control-message.md	4750	4	Header信息
control-message.md	4757	4	Payload信息
control-message.md	4765	4	应用举例
control-message.md	4786	2	可控湿度类设备
control-message.md	4790	3	SetHumidityRequest
control-message.md	4794	4	Header信息
control-message.md	4801	4	Payload信息
control-message.md	4813	4	应用举例
control-message.md	4839	3	SetHumidityConfirmation
control-message.md	4843	4	Header信息
control-message.md	4850	4	Payload信息
control-message.md	4856	4	应用举例
control-message.md	4883	2	可控挡位类设备
control-message.md	4887	3	SetGearRequest
control-message.md	4891	4	Header信息
control-message.md	4898	4	Payload信息
control-message.md	4910	4	应用举例
control-message.md	4936	3	SetGearConfirmation
control-message.md	4940	4	Header信息
control-message.md	4947	4	Payload信息
control-message.md	4953	4	应用举例
control-message.md	4971	2	可控水流类设备
control-message.md	4975	3	SetFlowRequest
control-message.md	4979	4	Header信息
control-message.md	4986	4	Payload信息
control-message.md	4999	4	应用举例
control-message.md	5025	3	SetFlowConfirmation
control-message.md	5029	4	Header信息
control-message.md	5036	4	Payload信息
control-message.md	5042	4	应用举例
discovery-message.md	7	1	发现设备
